15,31,3,3,3,3,3,29,3,19,30,62,62,59,59,59,59,59,62,62,59,59,59,59,59,59,59,59,59,59,59,59,62,62,31,31,62,62,20,20,62,62,62,61,61,61,61,61,61,61
3,31,30,3,3,3,3,3,3,20,3,30,62,62,59,59,59,59,59,62,62,59,59,59,59,59,59,59,59,59,59,59,59,62,62,31,62,62,20,20,20,62,62,61,61,61,61,61,61,61
3,3,3,20,3,16,4,15,3,3,3,62,62,62,59,59,59,59,59,62,62,59,59,60,59,59,59,59,59,59,59,59,59,62,62,62,62,20,20,20,20,62,62,61,61,61,61,61,61,61
3,3,29,3,3,20,20,32,32,3,32,62,62,62,62,59,59,59,59,59,62,62,59,60,59,59,59,59,59,59,59,59,48,59,62,62,62,20,20,20,20,20,62,62,61,61,61,61,61,61
16,4,3,3,3,45,3,16,3,18,62,62,45,62,62,59,59,59,59,59,62,62,59,59,59,59,59,59,59,59,59,59,59,59,62,62,20,20,20,20,20,20,62,62,61,61,61,61,61,61
3,33,3,15,3,45,3,3,3,18,62,62,18,4,62,62,59,59,59,59,59,62,62,59,59,59,59,59,59,59,59,59,60,59,62,62,62,20,20,20,20,20,62,62,62,61,61,61,61,61
3,33,34,19,33,4,3,3,31,62,62,32,34,33,62,62,59,59,59,59,59,62,62,59,59,59,59,59,59,59,59,59,59,62,62,62,62,20,20,20,20,62,62,62,62,61,61,61,61,61
3,3,4,3,3,3,3,33,3,62,62,32,3,18,3,62,62,59,59,59,59,59,62,62,59,59,59,59,59,59,59,59,59,62,62,29,62,62,20,20,20,62,62,30,62,62,61,61,61,61
3,32,3,3,3,16,3,3,62,62,3,32,3,18,15,62,62,59,59,59,59,59,62,62,59,59,59,59,59,59,59,47,62,62,29,29,62,62,20,20,62,62,30,30,62,62,61,61,61,61
33,4,3,32,45,3,4,3,62,62,18,29,3,3,45,3,62,62,59,59,59,48,59,62,62,59,59,59,59,59,59,59,62,62,29,29,29,62,62,20,62,62,30,30,30,62,62,61,61,61
31,3,3,3,3,3,4,62,62,3,3,3,3,3,3,34,62,62,59,59,59,59,59,62,62,59,59,59,59,59,59,62,62,29,29,29,29,62,62,62,62,30,30,30,30,62,62,61,58,58
3,4,33,29,3,31,33,62,62,3,3,3,3,31,19,3,31,62,62,59,59,59,59,59,62,62,59,59,59,47,59,62,62,29,29,29,29,29,62,62,62,30,30,30,30,30,62,62,57,61
3,3,3,29,3,32,62,62,3,32,19,5,3,29,3,31,3,62,62,59,59,59,59,59,62,62,59,59,59,59,59,62,29,29,29,29,29,29,62,62,30,30,30,30,30,30,62,62,58,58
3,3,3,3,3,31,62,62,3,4,3,3,3,29,3,3,3,3,62,62,59,59,59,59,59,62,62,59,59,47,59,62,62,29,29,29,29,29,62,62,62,30,30,30,30,30,30,62,62,58
34,3,45,3,3,62,62,3,16,3,3,3,29,3,32,3,3,3,62,62,59,59,59,59,62,62,59,59,59,60,59,62,62,29,29,29,29,62,62,62,62,30,30,30,30,30,62,62,57,58
3,3,45,3,3,62,62,32,4,47,3,5,3,3,32,18,3,3,62,62,59,59,59,59,62,62,59,59,47,60,59,59,62,62,29,29,29,62,62,34,62,62,30,30,30,30,62,62,58,47
3,3,3,32,62,62,30,4,20,3,3,3,30,18,31,18,3,62,62,59,59,59,59,62,62,59,59,59,59,60,59,59,62,62,29,29,62,62,34,34,62,62,30,30,30,62,62,58,56,58
3,3,30,3,62,62,30,3,33,3,19,45,3,34,33,5,3,62,62,59,59,59,59,62,62,59,59,59,59,59,59,59,59,62,62,29,62,62,34,34,34,62,62,30,30,62,62,56,57,58
34,30,3,62,62,3,4,3,3,3,3,3,3,3,3,3,62,62,59,59,59,59,62,62,59,59,59,59,59,59,59,59,59,62,62,62,62,34,34,34,34,62,62,30,62,62,57,57,58,58
3,34,3,62,62,4,4,3,34,3,29,3,4,3,3,3,62,62,59,60,59,59,62,62,59,59,59,59,59,59,59,59,59,59,62,62,62,34,34,34,34,34,62,62,62,62,58,58,100,57
3,45,3,62,3,4,3,3,15,3,3,3,32,3,3,62,62,59,60,59,59,59,62,62,59,59,59,59,59,59,59,59,59,59,62,62,34,34,34,34,34,34,62,62,62,62,58,57,58,58
3,3,3,62,3,3,3,20,3,15,3,34,33,33,3,3,62,62,59,60,59,59,59,62,62,59,59,59,59,59,59,59,48,59,62,62,62,34,34,34,34,34,34,62,62,62,62,58,58,58
3,3,3,4,3,3,45,3,3,3,29,3,3,45,3,3,62,62,59,48,59,59,48,62,62,59,59,59,59,59,59,47,59,62,62,62,62,34,34,34,34,34,62,62,56,62,62,57,57,48
3,3,3,4,3,3,3,3,16,15,29,15,20,3,3,3,20,62,62,59,59,59,59,59,62,62,48,59,59,59,59,59,59,62,62,28,62,62,34,34,34,34,62,62,56,56,62,62,58,57
34,3,3,31,3,20,3,31,3,43,15,43,44,29,18,3,3,62,62,59,59,59,47,59,62,62,59,59,59,59,59,59,62,62,28,28,62,62,34,34,34,62,62,57,56,58,62,62,58,58
3,3,3,3,3,32,32,3,3,3,3,15,3,3,32,18,3,3,62,62,59,48,59,59,59,62,62,59,59,59,47,59,62,62,28,28,28,62,62,34,34,62,62,56,56,47,57,62,62,58
3,4,15,3,3,33,44,3,3,30,3,3,3,32,32,30,19,20,62,62,59,59,59,59,59,62,59,59,59,59,59,62,62,28,28,28,28,62,62,34,62,62,56,48,57,58,58,62,62,58
19,3,15,3,3,3,32,3,30,3,4,3,3,3,44,3,3,3,3,62,62,59,59,59,59,59,59,59,59,60,59,62,62,28,28,28,28,28,62,62,62,62,58,57,58,57,58,62,62,29
15,45,15,19,20,32,3,32,3,30,20,3,20,3,3,3,3,3,0,62,62,59,59,59,59,59,59,59,59,60,62,62,28,28,28,28,28,28,62,62,62,57,56,56,58,58,62,62,58,57
19,4,3,3,32,3,3,20,3,3,3,3,3,42,3,3,19,3,33,17,62,62,59,59,59,59,59,59,59,59,59,62,62,28,28,28,28,28,28,62,62,57,58,58,58,58,62,62,57,58
19,20,3,3,3,3,3,18,20,32,3,45,42,3,32,3,45,5,18,34,62,62,59,59,59,59,59,59,59,59,59,62,62,28,28,28,28,28,62,62,57,58,48,56,58,62,62,58,57,58
3,3,3,15,32,3,33,3,18,3,42,3,4,3,29,3,3,19,4,3,3,62,62,59,59,59,59,59,59,59,59,59,62,62,28,28,28,28,62,62,58,56,57,58,58,62,62,57,47,58
3,18,4,15,3,45,3,18,3,3,34,3,29,3,3,20,33,32,30,15,15,62,62,59,59,59,59,59,59,59,59,59,62,62,28,28,28,62,62,48,56,58,58,58,62,62,58,58,58,57
3,3,31,32,3,33,18,32,3,5,3,3,5,3,3,3,3,44,0,33,4,62,62,62,59,59,59,59,59,59,59,48,59,62,62,28,28,62,62,58,58,57,100,56,62,62,58,100,58,58
3,3,18,32,44,3,3,3,29,3,3,43,3,3,18,2,19,4,16,3,62,62,62,62,59,59,59,59,59,59,59,59,59,62,62,28,62,62,57,57,57,58,58,62,62,57,57,58,58,47
32,3,3,32,3,3,3,3,3,3,5,3,18,18,3,32,2,42,3,29,62,62,56,62,62,59,59,59,59,59,59,59,59,47,62,62,62,62,57,56,58,56,57,62,62,58,58,58,57,57
34,31,3,3,3,5,3,34,20,3,3,3,3,3,32,2,2,18,32,62,62,57,56,62,62,47,59,59,59,59,59,59,59,59,62,62,62,56,57,58,57,57,58,62,62,58,57,58,58,58
33,3,34,3,20,5,30,3,3,45,5,18,32,3,2,3,2,2,3,62,62,56,47,57,62,62,59,59,59,59,59,59,59,59,59,62,62,57,47,58,58,58,56,58,62,62,57,56,58,58
18,32,15,18,3,5,3,19,3,3,29,15,29,18,44,2,20,2,62,62,56,57,57,57,62,62,48,47,59,59,59,59,59,59,62,62,56,57,57,48,29,57,58,57,62,62,57,58,58,57
3,3,3,3,3,3,3,3,3,3,3,3,18,18,2,29,2,19,62,62,48,57,56,56,56,62,62,59,59,59,59,47,59,59,62,62,57,58,58,58,58,58,57,58,58,62,62,58,48,58
3,3,3,3,30,45,3,3,44,3,18,3,2,2,44,19,19,62,62,57,57,57,100,57,57,62,62,59,59,59,59,60,59,62,62,58,56,57,56,58,57,56,48,56,58,62,58,57,57,58
3,44,42,29,3,5,3,3,19,15,3,3,3,2,2,20,4,62,62,57,56,56,56,56,57,56,62,62,59,59,59,60,48,62,62,57,58,48,58,58,56,58,56,58,57,58,57,57,58,58
18,20,20,3,5,5,31,29,3,3,3,18,18,2,2,2,62,62,56,57,47,56,57,47,57,100,62,62,59,60,60,59,62,62,56,47,58,56,57,58,58,58,56,48,58,58,58,58,57,58
3,3,45,5,3,4,3,3,29,18,3,3,2,32,2,2,62,62,56,56,56,57,29,56,58,58,57,62,62,59,60,59,62,62,57,56,58,57,57,57,100,57,58,57,57,58,58,58,58,100
31,3,3,44,3,3,3,3,3,3,29,2,32,2,19,62,62,57,100,57,57,58,56,57,57,57,48,62,62,59,59,62,62,57,48,58,58,58,48,57,58,48,58,58,57,58,57,47,58,58
3,32,18,3,32,3,3,3,3,3,3,44,2,29,2,62,62,48,57,57,56,48,57,58,57,58,58,58,62,62,59,62,62,56,57,57,57,57,56,56,58,57,57,56,58,58,58,57,56,58
32,18,3,3,3,3,30,3,3,2,2,2,2,4,62,62,56,56,56,57,57,58,100,58,57,100,57,100,62,62,62,62,56,56,57,57,100,58,58,56,57,58,57,58,58,100,58,58,58,57
32,29,18,20,3,18,30,3,20,3,2,20,19,2,62,62,56,57,57,57,100,56,58,58,57,58,57,58,58,62,62,62,58,100,58,58,56,58,58,47,56,58,29,100,57,58,57,57,57,57
3,3,3,3,3,3,34,3,2,2,2,2,2,62,62,57,48,29,56,58,57,48,57,58,47,58,58,58,47,62,62,58,57,58,58,58,56,57,58,58,57,57,58,57,58,58,58,58,58,58
